player_id,year,team_id,league_id,level_id,split_id,position,tc,a,po,er,ip,g,gs,e,dp,tp,pb,sba,rto,ipf,plays,plays_base,roe,opps_0,opps_made_0,opps_1,opps_made_1,opps_2,opps_made_2,opps_3,opps_made_3,opps_4,opps_made_4,opps_5,opps_made_5,framing,arm,zr,pa,pm
2,2016,3,200,1,0,3,1297,52,1241,0,1424,162,162,4,119,0,0,0,0,0,152,145,3,191,190,36,28,18,10,15,4,8,0,4,0,0.0,0.0,1.1487,272,232
2,2016,3,200,1,0,4,3,2,1,0,9,5,0,0,0,0,0,0,0,2,2,2,0,2,2,0,0,0,0,1,0,2,0,0,0,0.0,0.0,-0.0509,5,2
2,2016,3,200,1,0,6,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2,2017,3,200,1,0,3,1347,68,1270,0,1432,162,162,9,112,0,0,0,0,0,186,182,8,271,256,24,20,19,11,12,2,9,1,3,0,0.0,0.0,-2.7317,338,290
2,2017,3,200,1,0,6,4,3,1,0,2,2,0,0,1,0,0,0,0,1,4,5,0,4,3,0,0,0,0,2,1,0,0,0,0,0.0,0.0,-0.2997,6,4
2,2017,3,200,1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2,2018,3,200,1,0,3,1361,51,1301,0,1433,162,162,9,95,0,0,0,0,0,162,155,9,229,221,25,17,13,6,20,8,7,0,5,0,0.0,0.0,-1.9495,299,252
2,2018,3,200,1,0,4,2,1,1,0,3,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0.0,0.0,0.1542,3,2
2,2019,3,200,1,0,3,1360,62,1291,0,1424,162,162,7,131,0,0,0,0,0,175,169,5,239,234,24,22,11,6,10,3,5,0,3,0,0.0,0.0,1.7537,292,265
2,2019,3,200,1,0,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0293,1,1
2,2020,3,200,1,0,3,1273,72,1191,0,1423,162,162,10,90,0,0,0,0,1,165,160,10,215,206,31,24,13,6,10,6,14,3,2,0,0.0,0.0,-1.5036,285,245
2,2020,3,200,1,0,4,5,2,3,0,8,4,0,0,0,0,0,0,0,0,2,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.083,3,3
2,2020,3,200,1,0,6,5,4,1,0,4,2,0,0,0,0,0,0,0,0,4,4,0,4,4,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.1817,6,5
2,2021,3,200,1,0,3,1413,86,1318,0,1432,162,162,9,102,0,0,0,0,1,187,173,8,233,225,32,30,18,12,11,7,13,0,0,0,0.0,0.0,4.5683,307,274
2,2021,3,200,1,0,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0308,1,1
2,2021,3,200,1,0,4,1,0,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0.0,0.0,-0.024,4,1
2,2022,3,200,1,0,3,1253,59,1186,0,1418,162,162,8,102,0,0,0,0,1,185,177,6,225,217,31,26,22,14,5,2,14,0,2,0,0.0,0.0,1.0259,299,259
2,2022,3,200,1,0,6,1,1,0,0,2,2,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.032,1,1
2,2022,3,200,1,0,4,3,2,1,0,4,3,0,0,0,0,0,0,0,2,2,2,0,2,2,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.266,3,3
2,2023,3,200,1,0,3,1344,72,1263,0,1430,162,162,9,96,0,0,0,0,0,173,167,9,220,212,25,18,14,9,14,6,7,1,1,0,0.0,0.0,-0.9448,281,246
2,2023,3,200,1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,-0.314,2,0
2,2023,3,200,1,0,4,5,2,3,0,4,3,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0259,1,1
2,2024,3,200,1,0,3,1373,59,1301,0,1434,162,162,13,92,0,0,0,0,1,162,150,13,222,212,35,26,14,10,16,5,6,0,4,0,0.0,0.0,-1.6018,297,253
2,2024,3,200,1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
2,2025,3,200,1,0,3,1333,61,1266,0,1419,162,162,6,108,0,0,0,0,2,175,165,6,204,197,32,30,13,7,8,4,8,0,3,0,0.0,0.0,1.8594,268,238
2,2025,3,200,1,0,5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0337,1,1
2,2025,3,200,1,0,6,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0203,2,1
2,2025,3,200,1,0,4,1,0,1,0,7,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,-0.2852,2,1
3,2016,5,200,1,0,3,680,36,643,0,774,96,96,1,52,0,0,0,0,0,99,95,1,137,134,9,8,7,6,9,3,7,1,4,0,0.0,0.0,2.0284,173,152
3,2017,5,200,1,0,3,712,40,666,0,780,96,96,6,66,0,0,0,0,0,96,91,5,120,114,20,19,11,10,9,1,5,0,4,0,0.0,0.0,0.7522,169,144
