player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
42,2016,12,0,200,1,1,66,241,0,45,77,290,0,46,24,24,54,63,1247,2,68,0,5,5,32,27,10,0,2,3,5,1,0,3,3,1,54,4,0,40,8,68,0,0,2,0,5,9,3,1.9427,708.8002,0,200,38,12,0.8088,1.9344
42,2016,12,0,200,1,3,66,241,0,45,77,290,0,46,24,24,54,63,0,2,68,0,0,0,0,27,10,0,2,3,5,1,0,3,3,1,0,4,0,0,0,68,0,0,0,0,0,9,3,0.0,708.8002,0,200,0,0,0.0,0.0
42,2017,12,0,200,1,1,64,230,0,43,82,262,0,26,18,16,58,47,1044,0,62,0,5,5,37,33,4,1,0,0,6,1,0,0,1,5,57,3,0,41,4,62,0,0,1,1,0,5,3,1.8343,532.4998,0,192,35,9,1.2201,2.3432
42,2017,12,0,200,1,3,64,230,0,43,82,262,0,26,18,16,58,47,0,0,62,0,0,0,0,33,4,1,0,0,6,1,0,0,1,5,0,3,0,0,0,62,0,0,0,0,0,5,3,0.0,532.4998,0,192,0,0,0.0,0.0
42,2018,12,0,200,1,1,60,236,0,58,73,265,0,27,31,31,46,58,1082,2,62,0,4,9,36,34,10,0,1,3,11,1,0,3,3,1,57,5,0,42,6,62,0,0,1,0,2,9,5,-0.2531,597.9,0,182,27,14,0.0654,0.196
42,2018,12,0,200,1,3,60,236,0,58,73,265,0,27,31,31,46,58,0,2,62,0,0,0,0,34,10,0,1,3,11,1,0,3,3,1,0,5,0,0,0,62,0,0,0,0,0,9,5,0.0,597.9,0,182,0,0,0.0,0.0
42,2019,12,0,200,1,1,50,208,0,66,58,241,0,27,47,46,39,47,874,2,56,0,3,15,27,38,18,0,3,0,10,0,0,8,1,3,52,1,0,35,8,56,0,0,3,2,1,8,2,-5.3026,539.1998,0,152,24,17,-0.4165,-3.4424
42,2019,12,0,200,1,3,50,208,0,66,58,241,0,27,47,46,39,47,0,2,56,0,0,0,0,38,18,0,3,0,10,0,0,8,1,3,0,1,0,0,0,56,0,0,0,0,0,8,2,0.0,539.1998,0,152,0,0,0.0,0.0
42,2020,12,0,200,1,1,59,227,0,56,63,257,0,26,26,25,50,56,1026,0,58,0,5,5,38,31,12,0,3,3,10,0,0,1,0,1,54,6,0,46,8,58,0,0,1,2,1,3,3,-0.2366,601.4999,0,177,31,11,-0.2716,0.7289
42,2020,12,0,200,1,3,59,227,0,56,63,257,0,26,26,25,50,56,0,0,58,0,0,0,0,31,12,0,3,3,10,0,0,1,0,1,0,6,0,0,0,58,0,0,0,0,0,3,3,0.0,601.4999,0,177,0,0,0.0,0.0
