player_id,year,team_id,game_id,league_id,level_id,split_id,ip,ab,tb,ha,k,bf,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,ir,irs,wpa,li,stint,outs,sd,md,war,ra9war
42,2016,12,0,200,1,1,61,217,0,40,66,250,0,32,22,21,46,63,1012,2,59,0,4,7,28,24,9,0,1,1,6,0,0,5,2,0,53,5,0,34,6,59,0,0,2,3,0,3,0,1.1766,528.9998,0,185,30,11,0.9079,1.6661
42,2016,12,0,200,1,3,61,217,0,40,66,250,0,32,22,21,46,63,0,2,59,0,0,0,0,24,9,0,1,1,6,0,0,5,2,0,0,5,0,0,0,59,0,0,0,0,0,3,0,0.0,528.9998,0,185,0,0,0.0,0.0
42,2017,12,0,200,1,1,63,233,0,47,76,259,0,26,16,11,49,57,1013,0,62,0,5,4,32,31,10,0,0,0,6,0,0,5,4,0,57,6,0,37,5,62,0,0,2,0,0,9,0,2.3245,559.4998,0,189,32,8,1.6824,2.8428
42,2017,12,0,200,1,3,63,233,0,47,76,259,0,26,16,11,49,57,0,0,62,0,0,0,0,31,10,0,0,0,6,0,0,5,4,0,0,6,0,0,0,62,0,0,0,0,0,9,0,0.0,559.4998,0,189,0,0,0.0,0.0
42,2018,12,0,200,1,1,65,240,0,50,65,254,0,12,15,15,73,52,962,0,61,0,2,5,36,38,6,0,0,0,6,1,0,2,2,2,58,5,0,43,7,61,0,0,1,0,0,5,1,1.452,557.2,0,195,34,9,1.832,3.0592
42,2018,12,0,200,1,3,65,240,0,50,65,254,0,12,15,15,73,52,0,0,61,0,0,0,0,38,6,0,0,0,6,1,0,2,2,2,0,5,0,0,0,61,0,0,0,0,0,5,1,0.0,557.2,0,195,0,0,0.0,0.0
42,2019,12,0,200,1,1,62,244,0,61,78,281,0,32,37,31,36,68,1073,0,67,0,5,7,41,44,11,1,1,0,6,0,0,8,3,3,59,1,0,46,5,67,0,0,3,0,1,7,1,-0.5585,646.7002,0,186,32,14,1.4127,-0.7582
42,2019,12,0,200,1,3,62,244,0,61,78,281,0,32,37,31,36,68,0,0,67,0,0,0,0,44,11,1,1,0,6,0,0,8,3,3,0,1,0,0,0,67,0,0,0,0,0,7,1,0.0,646.7002,0,186,0,0,0.0,0.0
42,2020,12,0,200,1,1,59,216,0,55,51,260,0,34,22,19,58,55,976,0,63,0,1,7,38,43,11,1,5,0,1,0,0,4,1,4,55,9,0,45,7,63,0,0,3,0,1,14,6,-1.7112,584.3998,0,177,32,13,1.0611,1.3773
42,2020,12,0,200,1,3,59,216,0,55,51,260,0,34,22,19,58,55,0,0,63,0,0,0,0,43,11,1,5,0,1,0,0,4,1,4,0,9,0,0,0,63,0,0,0,0,0,14,6,0.0,584.3998,0,177,0,0,0.0,0.0
42,2021,12,0,200,1,1,56,210,0,48,75,237,0,21,26,24,42,44,887,1,56,0,8,7,33,30,11,0,2,1,6,0,0,4,2,4,51,3,0,39,6,56,0,0,1,1,0,3,0,1.0784,565.3,0,169,32,10,1.5465,0.444
42,2021,12,0,200,1,3,56,210,0,48,75,237,0,21,26,24,42,44,0,1,56,0,0,0,0,30,11,0,2,1,6,0,0,4,2,4,0,3,0,0,0,56,0,0,0,0,0,3,0,0.0,565.3,0,169,0,0,0.0,0.0
42,2022,12,0,200,1,1,60,219,0,47,77,247,0,22,23,22,44,54,978,1,57,0,3,8,27,29,10,0,3,2,6,1,0,2,1,3,54,4,0,35,8,57,0,0,0,1,1,6,4,0.5704,639.3,0,181,35,10,1.7957,1.5093
42,2022,12,0,200,1,3,60,219,0,47,77,247,0,22,23,22,44,54,0,1,57,0,0,0,0,29,10,0,3,2,6,1,0,2,1,3,0,4,0,0,0,57,0,0,0,0,0,6,4,0.0,639.3,0,181,0,0,0.0,0.0
42,2023,12,0,200,1,1,62,245,0,63,83,271,0,22,37,33,52,47,1079,2,62,0,6,11,32,35,14,1,0,0,14,1,0,6,0,3,54,2,0,44,12,62,0,0,1,2,1,5,3,-4.7245,615.4998,0,188,27,17,0.0409,-0.7224
42,2023,12,0,200,1,3,62,245,0,63,83,271,0,22,37,33,52,47,0,2,62,0,0,0,0,35,14,1,0,0,14,1,0,6,0,3,0,2,0,0,0,62,0,0,0,0,0,5,3,0.0,615.4998,0,188,0,0,0.0,0.0
42,2024,12,0,200,1,1,58,205,0,33,62,220,0,13,15,15,55,54,888,2,54,0,3,3,32,20,6,1,0,0,7,0,0,1,3,1,53,3,0,38,6,54,0,0,0,1,0,3,0,2.1,482.4999,0,176,29,6,1.2801,2.5688
42,2024,12,0,200,1,3,58,205,0,33,62,220,0,13,15,15,55,54,0,2,54,0,0,0,0,20,6,1,0,0,7,0,0,1,3,1,0,3,0,0,0,54,0,0,0,0,0,3,0,0.0,482.4999,0,176,0,0,0.0,0.0
42,2025,12,0,200,1,1,58,211,0,44,50,240,0,26,15,15,53,64,968,2,61,0,5,4,42,23,15,0,1,0,6,0,0,3,1,2,56,7,0,46,4,61,0,0,1,1,1,5,1,2.2605,491.9999,0,176,31,6,0.3065,2.4711
42,2025,12,0,200,1,3,58,211,0,44,50,240,0,26,15,15,53,64,0,2,61,0,0,0,0,23,15,0,1,0,6,0,0,3,1,2,0,7,0,0,0,61,0,0,0,0,0,5,1,0.0,491.9999,0,176,0,0,0.0,0.0
43,2016,23,0,200,1,1,85,342,0,92,81,378,0,31,49,48,88,79,1450,2,71,0,5,2,2,62,14,0,1,2,14,1,0,6,3,4,26,6,0,7,5,71,0,0,13,1,6,46,20,-0.0814,385.5001,0,257,18,11,-0.2728,-0.6328
43,2016,23,0,200,1,3,85,342,0,92,81,378,0,31,49,48,88,79,0,2,71,0,0,0,0,62,14,0,1,2,14,1,0,6,3,4,0,6,0,0,0,71,0,0,0,0,0,46,20,0.0,385.5001,0,257,0,0,0.0,0.0
43,2017,23,0,200,1,1,88,334,0,81,88,363,0,23,37,37,85,81,1399,0,70,0,4,2,0,49,14,1,0,0,18,0,0,4,1,5,21,8,0,1,1,70,0,0,9,2,13,37,10,0.7833,341.6,0,264,21,12,-0.3948,0.8157
43,2017,23,0,200,1,3,88,334,0,81,88,363,0,23,37,37,85,81,0,0,70,0,0,0,0,49,14,1,0,0,18,0,0,4,1,5,0,8,0,0,0,70,0,0,0,0,0,37,10,0.0,341.6,0,264,0,0,0.0,0.0
43,2018,23,0,200,1,1,85,341,0,95,107,378,0,31,61,55,61,78,1466,0,72,0,1,1,1,54,17,2,1,2,22,1,0,5,7,3,16,5,0,5,4,72,0,0,12,4,11,37,13,-0.1108,389.8001,0,255,20,13,-0.825,-1.9356
43,2018,23,0,200,1,3,85,341,0,95,107,378,0,31,61,55,61,78,0,0,72,0,0,0,0,54,17,2,1,2,22,1,0,5,7,3,0,5,0,0,0,72,0,0,0,0,0,37,13,0.0,389.8001,0,255,0,0,0.0,0.0
43,2019,23,0,200,1,1,87,324,0,77,86,357,0,27,36,34,82,80,1360,1,70,0,3,2,1,48,15,0,2,1,13,0,0,5,2,4,22,9,0,3,2,70,0,0,11,4,14,24,2,0.2619,370.8,0,262,22,12,0.2842,0.8841
43,2019,23,0,200,1,3,87,324,0,77,86,357,0,27,36,34,82,80,0,1,70,0,0,0,0,48,15,0,2,1,13,0,0,5,2,4,0,9,0,0,0,70,0,0,0,0,0,24,2,0.0,370.8,0,262,0,0,0.0,0.0
