player_id,year,team_id,game_id,league_id,level_id,split_id,position,ab,h,k,pa,pitches_seen,g,gs,d,t,hr,r,rbi,sb,cs,bb,ibb,gdp,sh,sf,hp,ci,wpa,stint,ubr,war
1,2016,7,0,200,1,1,0,622,118,274,697,2965,162,162,22,4,21,75,56,3,1,57,0,12,0,3,15,0,-3.2111,0,0.5901,-1.7712
1,2016,7,0,200,1,3,0,622,118,274,697,0,162,162,22,4,21,75,56,0,0,57,0,12,0,3,15,0,0.0,0,0.0,0.0
1,2017,7,0,200,1,1,0,617,125,257,696,3019,162,162,24,1,30,77,87,2,1,68,0,8,0,6,5,0,-0.1615,0,0.0984,-0.4464
1,2017,7,0,200,1,3,0,617,125,257,696,0,162,162,24,1,30,77,87,0,0,68,0,8,0,6,5,0,0.0,0,0.0,0.0
1,2018,7,0,200,1,1,0,609,119,240,681,2919,162,162,32,2,22,76,53,1,1,64,0,16,0,1,7,0,-1.7792,0,0.6682,-0.8441
1,2018,7,0,200,1,3,0,609,119,240,681,0,162,162,32,2,22,76,53,0,0,64,0,16,0,1,7,0,0.0,0,0.0,0.0
1,2019,7,0,200,1,1,0,644,125,279,712,3073,162,162,23,0,29,74,63,1,1,60,0,15,1,1,6,0,-2.3031,0,-1.0446,-1.5108
1,2019,7,0,200,1,3,0,644,125,279,712,0,162,162,23,0,29,74,63,0,0,60,0,15,1,1,6,0,0.0,0,0.0,0.0
1,2020,7,0,200,1,1,0,627,128,274,696,2976,162,162,27,1,22,71,73,1,2,50,0,7,1,4,14,0,-1.0783,0,-1.0373,-1.3781
1,2020,7,0,200,1,3,0,627,128,274,696,0,162,162,27,1,22,71,73,0,0,50,0,7,1,4,14,0,0.0,0,0.0,0.0
1,2021,7,0,200,1,1,0,618,109,257,696,2993,162,162,24,0,17,67,55,1,2,67,0,8,0,3,8,0,-3.0212,0,-3.3967,-3.1973
1,2021,7,0,200,1,3,0,618,109,257,696,0,162,162,24,0,17,67,55,0,0,67,0,8,0,3,8,0,0.0,0,0.0,0.0
