ID,Name,ORG,G,GS,W,L,IP,BF,AB,HA,1B,2B,3B,HR,R,ER,BB,IBB,K,HP,SH,SF,WP,BK,CI,DP,IR,IRS,PI,GB,FB,SB,CS,IP Clean
62054,Glen Venzor,Cleveland Guardians,10,0,0,0,13.1,55,50,13,11,0,0,2,8,8,4,0,9,0,0,1,0,0,0,2,11,7,216,9,20,1,0,13.333333333333332
59718,Sergio Alaniz,San Francisco Giants,10,0,0,2,11.0,54,45,13,9,2,0,2,11,11,6,0,9,2,0,1,0,0,0,0,6,3,222,8,16,0,0,11.0
64274,Jeff Eidson,Texas Rangers,6,0,1,0,10.2,54,44,11,9,0,0,2,6,6,10,0,12,0,0,0,0,0,0,0,3,1,230,9,11,2,0,10.666666666666664
56863,Mike Lumpkin,San Francisco Giants,5,0,0,0,11.0,54,45,14,11,1,1,1,10,10,9,0,11,0,0,0,1,0,0,2,1,0,209,9,11,0,0,11.0
60560,Chris Thomas,Washington Nationals,6,0,0,2,12.0,54,47,15,9,3,0,3,9,9,6,0,14,0,0,1,0,0,0,3,4,0,204,9,10,0,0,12.0
47019,Kevin Innis,Minnesota Twins,6,0,2,1,11.0,52,44,12,9,2,0,1,9,7,5,0,8,1,1,1,0,0,0,1,8,4,209,13,10,2,1,11.0
63070,Ron Marshall,Texas Rangers,8,0,0,1,13.0,52,46,9,6,2,0,1,4,4,5,0,16,0,1,0,0,0,0,1,3,0,214,7,15,2,0,13.0
61326,Bobby Norman,Cincinnati Reds,9,0,0,1,10.1,52,47,18,8,5,1,4,10,10,3,1,8,2,0,0,0,0,0,2,3,0,210,11,10,1,0,10.333333333333332
60366,Izayah Rogers,New York Mets,9,0,1,0,11.2,51,46,13,10,2,0,1,5,5,4,1,9,0,1,0,1,1,0,1,8,0,196,12,13,1,0,11.666666666666664
59380,Sam Stamm,Arizona Diamondbacks,8,0,0,1,9.0,51,38,11,6,3,1,1,8,7,11,0,12,1,0,1,2,0,0,0,9,4,211,8,7,0,0,9.0
61216,Josh Coughlin,Cincinnati Reds,6,0,1,1,11.2,50,43,10,8,0,0,2,6,6,5,0,14,2,0,0,0,0,0,1,5,0,202,8,11,2,0,11.666666666666664
61153,Bobby Robinson,Chicago Cubs,7,0,2,1,10.2,50,42,10,6,0,1,3,9,6,8,0,14,0,0,0,0,0,0,1,4,1,197,7,10,0,0,10.666666666666664
61353,Eddie Young,New York Mets,8,0,0,0,12.0,49,43,10,7,2,0,1,4,4,5,1,13,1,0,0,0,0,0,4,5,1,196,11,8,2,0,12.0
62233,Ben Esterline,Minnesota Twins,5,0,0,0,12.1,48,44,7,4,3,0,0,2,2,4,0,15,0,0,0,0,0,0,0,2,0,189,7,15,1,0,12.333333333333332
62004,Sam Spargo,-,6,0,0,0,10.0,47,36,9,9,0,0,0,2,1,8,0,10,2,0,1,0,0,0,2,5,2,196,7,10,0,0,10.0
59412,Liberio Carrera,Chicago White Sox,5,0,0,0,11.2,46,38,5,4,1,0,0,0,0,6,0,7,1,0,1,0,0,0,1,2,1,165,13,14,0,0,11.666666666666664
60237,Tony Beard,Seattle Mariners,6,0,0,0,10.2,45,41,9,4,3,0,2,4,4,3,0,11,1,0,0,0,0,0,0,4,0,187,9,12,1,0,10.666666666666664
63065,Pat DeWhitt,Baltimore Orioles,5,0,0,0,8.2,45,40,14,8,2,0,4,10,6,5,0,9,0,0,0,0,0,0,0,5,3,173,8,8,1,1,8.666666666666664
57052,Sean Green,Washington Nationals,14,0,0,0,7.2,44,33,12,11,1,0,0,8,8,9,0,4,1,0,1,0,0,0,1,12,4,169,8,10,2,0,7.666666666666667
62320,Joe Peary,Milwaukee Brewers,6,0,1,1,10.0,43,37,7,3,2,0,2,5,5,6,1,18,0,0,0,0,0,0,0,5,0,159,6,6,2,0,10.0
63018,Nate Bertolozzi,Kansas City Royals,7,0,1,0,8.0,41,38,15,9,5,0,1,6,5,1,0,6,1,0,1,0,0,0,1,2,0,143,7,9,0,0,8.0
62479,Tristan Brown,St. Louis Cardinals,7,0,1,0,10.0,41,38,9,5,3,0,1,3,3,3,1,9,0,0,0,0,0,0,1,7,1,152,9,11,0,0,10.0
62106,A.J. Goodman,Cleveland Guardians,11,0,1,0,8.2,41,34,12,9,2,0,1,5,5,5,0,5,0,1,1,0,0,0,0,6,1,147,10,9,0,2,8.666666666666664
64358,Mike Doramajian,Washington Nationals,4,0,0,0,8.0,40,32,9,5,3,0,1,7,7,8,0,7,0,0,0,1,0,0,1,3,2,164,7,8,0,1,8.0
67410,Jared Douget,Houston Astros,5,0,0,0,9.2,39,36,8,6,1,0,1,3,3,3,0,9,0,0,0,0,0,0,1,5,1,135,10,9,0,0,9.666666666666664
62348,Joel Coppinger,St. Louis Cardinals,7,0,0,0,8.1,38,32,8,4,1,0,3,4,4,6,0,13,0,0,0,0,0,0,0,4,0,141,4,7,2,1,8.333333333333332
62618,Willie Ferrer,Milwaukee Brewers,5,0,0,0,9.0,38,31,5,3,1,0,1,9,9,5,0,9,1,1,0,1,0,0,0,2,0,168,9,9,1,0,9.0
58134,Tim Moser,Portland Loggers,5,0,0,0,8.2,38,31,4,3,1,0,0,3,3,7,0,6,0,0,0,0,0,0,2,4,0,165,5,13,0,0,8.666666666666664
65673,Mike Phelps,Los Angeles Dodgers,6,0,0,0,8.1,38,35,13,8,4,0,1,9,9,2,0,3,0,0,1,1,1,0,2,6,4,128,6,14,3,0,8.333333333333332
61519,Butch Ricucci,Arizona Diamondbacks,6,0,2,0,9.1,38,35,7,4,1,0,2,3,3,3,0,9,0,0,0,0,0,0,2,5,1,135,8,9,0,0,9.333333333333332
67090,Joey Tingley,Seattle Mariners,8,0,0,1,8.0,38,33,10,6,2,0,2,8,6,4,0,5,1,0,0,1,0,0,1,4,0,163,7,10,0,0,8.0
58921,Alex Alvarado,-,6,0,0,0,8.0,38,31,10,7,3,0,0,7,7,6,0,13,0,0,1,0,0,0,0,6,1,146,4,5,0,1,8.0
64255,Aaron Garris,Cleveland Guardians,5,0,1,0,9.1,37,33,4,2,0,0,2,5,3,3,0,10,1,0,0,0,0,0,0,3,0,149,6,12,0,0,9.333333333333332
49355,Ethan Frey,-,6,0,1,0,8.1,37,34,9,2,3,0,4,8,8,3,0,7,0,0,0,2,1,0,1,2,1,154,6,11,1,0,8.333333333333332
60383,Joe Caruso,Arizona Diamondbacks,4,0,1,1,9.2,35,32,6,4,2,0,0,1,1,3,1,8,0,0,0,0,0,0,3,4,0,148,12,6,0,0,9.666666666666664
59946,Jeremy Miller,Texas Rangers,3,0,1,0,7.1,31,30,8,5,3,0,0,2,2,1,0,9,0,0,0,0,0,0,0,1,0,111,8,5,2,0,7.333333333333332
63769,Luis Sainz,Baltimore Orioles,5,0,0,0,6.1,30,26,7,3,1,1,2,5,5,3,0,6,0,0,0,0,0,1,0,2,1,129,5,8,0,0,6.333333333333332
51333,Joel Ellmaker,Nashville Stars,7,0,0,0,5.2,29,23,7,4,2,0,1,5,5,5,2,6,1,0,0,0,0,0,1,8,2,114,7,3,3,0,5.666666666666667
49176,Luis Hidrogo,Nashville Stars,5,0,0,0,6.1,29,23,6,4,2,0,0,4,4,5,1,7,1,0,0,0,0,0,1,0,0,115,6,4,0,0,6.333333333333332
61761,Juan Soto,Boston Red Sox,6,0,1,1,7.1,29,26,3,2,1,0,0,3,2,3,1,5,0,0,0,0,0,0,0,4,0,92,11,6,1,0,7.333333333333332
63307,Chris Brower,Texas Rangers,3,0,0,1,5.0,28,20,8,7,1,0,0,7,7,5,0,4,2,0,1,0,0,0,1,5,3,122,5,4,0,0,5.0
60549,Kai Hill,Nashville Stars,3,0,0,0,5.2,28,27,10,6,2,0,2,7,7,1,0,3,0,0,0,0,0,0,0,2,1,111,8,6,0,0,5.666666666666667
67188,Steve Oliphant,Colorado Rockies,4,0,0,0,5.1,28,25,9,3,3,1,2,6,6,3,0,6,0,0,0,0,0,0,0,2,2,115,5,5,1,0,5.333333333333332
60610,Nick Richardson,Tampa Bay Rays,4,0,0,0,5.1,27,22,6,5,1,0,0,3,3,3,0,3,2,0,0,0,0,0,0,3,0,94,7,6,0,0,5.333333333333332
65594,Ed Taylor,Los Angeles Angels,9,0,0,1,6.2,27,23,4,1,0,1,2,6,6,3,0,9,1,0,0,1,0,0,1,11,2,107,5,4,0,1,6.666666666666667
57659,Andy Beran,St. Louis Cardinals,3,0,0,0,5.1,26,20,4,2,1,0,1,6,6,6,0,5,0,0,0,1,0,0,0,2,1,105,4,7,0,0,5.333333333333332
64584,Tim Rusin,San Francisco Giants,4,0,0,0,6.2,26,23,3,3,0,0,0,2,2,3,0,10,0,0,0,0,0,0,0,3,0,108,8,2,2,0,6.666666666666667
67075,Jonathan Fowler,Chicago White Sox,5,0,2,0,5.1,24,17,2,1,0,0,1,2,2,5,0,9,1,1,0,0,0,0,0,0,0,112,2,5,0,0,5.333333333333332
68443,Jesus Solis,St. Louis Cardinals,3,0,0,0,5.0,24,16,3,0,2,0,1,2,2,6,0,5,1,0,1,0,1,0,1,2,0,82,5,4,0,0,5.0
64262,Chris Lofthouse,Philadelphia Phillies,4,0,1,1,6.0,23,22,5,2,0,0,3,4,4,0,0,7,0,0,1,0,0,0,0,2,0,81,5,6,0,0,6.0
58250,Jordan Zamora,-,4,0,0,2,4.0,22,20,9,4,3,0,2,6,6,1,0,5,0,0,1,0,0,0,0,4,1,71,3,4,1,0,4.0
67363,Jonathan Payne,Portland Loggers,3,0,0,0,4.1,21,18,5,2,0,0,3,3,3,3,0,4,0,0,0,0,0,0,0,5,0,77,6,3,0,0,4.333333333333332
56893,Mike Ellison,Cleveland Guardians,3,0,0,0,4.0,20,18,7,6,0,0,1,5,5,1,0,1,0,0,1,0,0,0,0,1,0,73,7,4,0,0,4.0
61596,Ben Condeelis,Nashville Stars,7,0,0,0,5.0,19,18,3,0,1,1,1,2,2,1,0,8,0,0,0,0,0,0,0,3,3,90,3,4,0,0,5.0
62531,Chris Dennis,New York Yankees,3,0,0,0,4.2,19,15,2,2,0,0,0,1,1,3,0,4,1,0,0,1,0,0,0,2,1,84,5,4,0,1,4.666666666666667
49084,Marcus Hamilton,Minnesota Twins,2,0,0,0,4.1,19,14,3,1,2,0,0,1,1,5,0,4,0,0,0,0,0,0,3,2,2,76,3,3,1,0,4.333333333333332
57127,Seung-hyeon Kim,-,3,0,0,0,4.0,18,18,7,6,1,0,0,2,2,0,0,4,0,0,0,0,1,0,0,2,1,64,5,2,0,0,4.0
59384,William Cerda,Minnesota Twins,3,0,0,1,3.1,16,15,5,2,3,0,0,2,2,1,0,5,0,0,0,0,0,0,0,1,0,77,2,3,1,0,3.3333333333333335
49408,Jim Willis,Portland Loggers,3,0,0,1,3.2,16,15,5,4,1,0,0,1,1,1,0,3,0,0,0,0,0,0,1,1,0,60,3,4,0,0,3.6666666666666674
64440,Tim Hayse,-,3,0,0,0,3.0,16,10,1,0,0,0,1,3,3,2,0,5,3,0,0,1,0,1,0,1,1,76,2,2,0,0,3.0
61478,Rolfi Pierce,San Francisco Giants,2,0,0,0,4.1,15,13,2,1,1,0,0,1,1,1,0,3,0,0,1,0,0,0,1,2,0,68,3,6,1,0,4.333333333333332
64966,Luis Sepulveda,San Diego Padres,4,0,0,0,3.2,14,10,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,7,2,60,4,4,0,1,3.6666666666666674
58823,Omar Bejarano,Minnesota Twins,3,0,0,0,2.2,13,11,2,2,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,2,0,58,2,5,2,0,2.6666666666666674
65570,Steve Gentry,-,3,0,0,0,3.1,13,12,3,2,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,5,1,43,6,3,0,0,3.3333333333333335
49075,Chris Hughes,New York Mets,3,0,0,1,3.1,12,12,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,40,5,4,1,0,3.3333333333333335
55933,Dave Templeman,Houston Astros,2,0,1,0,3.2,12,12,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,0,36,1,7,0,0,3.6666666666666674
56727,Juan Alvarez,Chicago White Sox,1,0,1,0,3.1,11,11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,36,4,5,0,0,3.3333333333333335
65561,Danny Yost,Nashville Stars,2,0,0,0,1.2,11,11,6,6,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,31,1,3,0,0,1.6666666666666665
71194,Andy Beck,Cleveland Guardians,1,0,0,0,3.0,10,10,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,25,4,2,0,0,3.0
50017,Abe Buck,Minnesota Twins,3,0,0,0,2.2,10,10,2,1,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,2,1,33,2,4,0,0,2.6666666666666674
62561,Manny Ramirez,Colorado Rockies,1,0,0,0,2.0,10,9,3,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,34,1,3,1,0,2.0
53378,Amenzu Adedapo,Los Angeles Dodgers,1,0,0,0,1.2,9,9,3,2,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,29,1,1,0,0,1.6666666666666665
60710,David Arias,Minnesota Twins,1,0,0,0,1.1,8,7,3,3,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,3,0,29,1,1,0,0,1.3333333333333337
65740,Steve Tharp,Washington Nationals,1,0,0,0,2.0,7,6,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,23,2,1,0,0,2.0
64170,Bill Alder,-,1,0,0,0,1.0,7,4,1,0,1,0,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,28,1,0,0,0,1.0
64435,Nate Pennington,-,1,0,0,0,2.1,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,0,6,0,0,2.3333333333333335
63004,Zach Witte,-,4,0,1,0,1.1,7,6,2,2,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,5,1,24,1,1,0,0,1.3333333333333337
65958,Josh Barnes,New York Mets,2,0,0,0,2.0,6,5,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,3,0,24,1,1,0,0,2.0
58808,Eric Jeffris,Minnesota Twins,1,0,0,0,1.2,6,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26,2,2,0,0,1.6666666666666665
69318,Alex Rodriguez,New York Yankees,1,0,0,0,1.0,6,5,2,1,1,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,20,1,1,0,0,1.0
61368,Pat Waller,Cleveland Guardians,1,0,0,0,1.2,6,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,29,1,3,0,0,1.6666666666666665
67033,Ben Hershey,Philadelphia Phillies,1,0,0,0,0.2,5,5,3,1,0,0,2,3,3,0,0,1,0,0,0,0,0,0,0,1,1,18,1,0,0,0,0.6666666666666666
68496,Jimmy Kimball,Cincinnati Reds,4,0,0,0,1.2,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,24,1,2,0,0,1.6666666666666665
60114,Chad Sheehan,Cleveland Guardians,1,0,0,0,1.0,5,4,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,22,1,1,1,0,1.0
67290,Jon Darrow,Milwaukee Brewers,1,0,0,0,1.0,4,4,2,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,13,0,1,0,0,1.0
68833,Walt Hughes,San Diego Padres,1,0,0,0,1.0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,1.0
68690,John Stallings,New York Mets,1,0,0,0,1.0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,2,1,0,0,1.0
60450,Gabe Stone,Arizona Diamondbacks,1,0,0,0,1.0,4,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,0,0,1.0
67952,Jose Diaz,Cincinnati Reds,1,0,0,0,1.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,0,1.0
68708,Cordarius Gomory,Toronto Blue Jays,1,0,0,0,1.0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,1,0,0,0,1.0
70661,Jon Gonzales,Houston Astros,1,0,0,0,1.0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,1,0,0,1.0
64562,Jimmy Ouzounian,Washington Nationals,1,0,1,0,1.0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,1,0,0,1.0
60553,Josh Wilson,St. Louis Cardinals,1,0,0,0,1.0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,2,0,0,1.0
69894,Jonathan Woods,Toronto Blue Jays,1,0,0,0,1.0,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1.0
67851,Tony Zuniga,Cincinnati Reds,1,0,0,0,1.0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1.0
